CustomerID,Frequency,Monetary,Recency,Country,ProductType_Accessories,ProductType_Books,ProductType_Clothing,ProductType_Electronics,ProductType_Food,ProductType_Home Decor,ProductType_Office Supplies,ProductType_Others,ProductType_Pet Supplies,ProductType_Toys,Labels
13856.0,5.0,363.39999999999986,169.0,1,1,0,0,0,0,0,0,0,0,0,2
13858.0,1.0,216.17000000000007,57.0,1,0,0,0,0,0,0,0,1,0,0,1
13859.0,1.0,201.16000000000008,326.0,1,0,0,0,0,0,0,0,1,0,0,1
13860.0,6.0,1240.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1
13862.0,10.0,2187.31,18.0,1,0,0,0,0,0,0,0,1,0,0,1
13863.0,2.0,299.55999999999995,245.0,1,0,0,0,0,0,0,0,1,0,0,1
13865.0,4.0,501.55999999999995,58.0,1,0,0,0,0,0,0,0,1,0,0,1
13866.0,1.0,145.67000000000007,74.0,1,0,0,0,0,0,0,0,1,0,0,1
13867.0,3.0,1015.29,31.0,1,0,0,0,0,0,0,0,1,0,0,1
13868.0,2.0,3192.54,7.0,1,0,0,0,0,0,0,0,1,0,0,1
13869.0,4.0,3104.95,123.0,1,0,0,0,0,0,0,0,1,0,0,1
13870.0,10.0,2751.25,2.0,1,0,0,0,0,0,0,0,1,0,0,1
13871.0,14.0,6389.8,23.0,1,0,0,0,0,0,0,0,1,0,0,1
13873.0,4.0,381.70000000000005,120.0,1,0,0,0,0,0,0,0,1,0,0,1
13874.0,1.0,540.45,358.0,1,0,0,0,0,0,1,0,0,0,0,3
13875.0,5.0,1786.79,54.0,1,1,0,0,0,0,0,0,0,0,0,2
13876.0,1.0,122.70000000000005,64.0,1,0,0,0,0,0,0,0,1,0,0,1
13877.0,1.0,117.24000000000001,86.0,1,0,0,0,0,0,0,0,1,0,0,1
13878.0,1.0,1281.53,55.0,1,0,0,0,0,0,0,0,1,0,0,1
13880.0,13.0,3219.77,21.0,1,0,0,0,0,0,0,0,1,0,0,1
13881.0,22.0,16989.52,4.0,1,0,0,0,0,0,0,0,1,0,0,1
13882.0,6.0,1131.28,3.0,1,0,0,0,0,0,0,0,1,0,0,1
13883.0,9.0,2538.75,1.0,1,0,0,0,0,0,0,0,1,0,0,1
13884.0,6.0,781.3,7.0,1,0,0,0,0,0,0,0,1,0,0,1
13885.0,2.0,506.79999999999995,189.0,1,0,0,0,0,0,0,0,1,0,0,1
13886.0,1.0,243.55999999999995,71.0,1,0,0,0,0,0,1,0,0,0,0,3
13887.0,1.0,349.54999999999995,204.0,1,0,0,0,0,0,0,0,1,0,0,1
13888.0,2.0,605.6299999999999,120.0,1,0,0,0,0,0,1,0,0,0,0,3
13889.0,1.0,416.9000000000001,93.0,1,0,0,0,0,0,0,0,1,0,0,1
13890.0,14.0,1860.8600000000001,1.0,1,0,0,0,0,0,0,0,1,0,0,1
13892.0,4.0,632.97,27.0,1,0,0,0,0,0,0,0,1,0,0,1
13893.0,1.0,821.1000000000001,298.0,1,0,0,0,0,0,0,0,1,0,0,1
13894.0,5.0,535.97,22.0,1,0,0,0,0,0,0,0,1,0,0,1
13895.0,5.0,2588.12,21.0,1,0,0,0,0,0,0,0,1,0,0,1
13897.0,1.0,311.1600000000001,50.0,1,0,0,0,0,0,0,0,1,0,0,1
13898.0,1.0,155.93000000000006,326.0,1,0,0,0,0,0,0,0,1,0,0,1
13899.0,2.0,388.52,16.0,1,0,0,0,0,0,0,0,1,0,0,1
13900.0,3.0,740.95,183.0,1,0,0,0,0,0,0,0,1,0,0,1
13901.0,5.0,2867.2,72.0,1,0,0,0,0,0,0,0,1,0,0,1
13904.0,2.0,332.6400000000001,37.0,1,0,0,0,0,0,0,0,1,0,0,1
13908.0,5.0,2347.05,80.0,1,0,0,0,0,0,0,0,1,0,0,1
13911.0,9.0,2580.91,57.0,1,0,0,0,0,0,0,0,1,0,0,1
13914.0,3.0,613.95,4.0,1,0,0,0,0,0,0,0,1,0,0,1
13917.0,2.0,272.03999999999996,50.0,1,0,0,0,0,0,1,0,0,0,0,3
13918.0,2.0,1212.8400000000001,50.0,1,0,0,0,0,0,0,0,1,0,0,1
13919.0,3.0,350.1600000000001,53.0,0,0,0,0,0,0,0,0,1,0,0,0
13922.0,1.0,172.25,352.0,1,0,0,0,0,0,1,0,0,0,0,3
13923.0,1.0,351.1299999999999,54.0,1,0,0,0,0,0,0,0,1,0,0,1
13924.0,11.0,1682.08,2.0,1,0,0,0,0,0,0,0,1,0,0,1
13925.0,6.0,616.6499999999999,35.99999999999999,1,0,0,0,0,0,0,0,1,0,0,1
13926.0,1.0,223.85000000000014,23.0,1,0,0,0,0,0,0,0,1,0,0,1
13927.0,1.0,348.99,75.0,1,0,0,0,0,0,0,0,1,0,0,1
13928.0,4.0,464.56999999999994,11.0,1,0,0,0,0,0,0,0,1,0,0,1
13929.0,3.0,802.8500000000001,169.0,1,0,0,0,0,0,0,0,1,0,0,1
13930.0,2.0,337.3399999999999,58.0,1,0,0,0,0,0,0,0,1,0,0,1
13931.0,3.0,1230.93,86.0,1,0,0,0,0,0,0,0,1,0,0,1
13932.0,1.0,307.39999999999986,295.00000000000006,1,0,0,0,0,0,0,0,1,0,0,1
13933.0,2.0,608.7900000000002,109.0,1,0,0,0,0,0,0,0,1,0,0,1
13934.0,1.0,922.1,264.0,1,0,0,0,0,0,0,0,1,0,0,1
13936.0,2.0,361.28,171.0,1,0,0,0,0,0,0,0,1,0,0,1
13937.0,1.0,158.8499999999999,169.0,1,0,0,0,0,0,0,0,1,0,0,1
13938.0,1.0,71.66000000000008,35.0,1,0,0,0,0,0,0,0,1,0,0,1
13939.0,4.0,556.75,23.0,1,0,0,0,0,0,0,0,1,0,0,1
13940.0,4.0,839.1400000000001,17.0,1,0,0,0,0,0,1,0,0,0,0,3
13941.0,7.0,4912.41,22.0,1,0,0,0,0,0,0,0,1,0,0,1
13946.0,3.0,561.5699999999999,79.0,1,0,0,0,0,0,0,0,1,0,0,1
13947.0,1.0,90.59999999999991,65.0,1,0,0,0,0,0,1,0,0,0,0,3
13948.0,1.0,102.0,361.0,1,0,0,0,0,0,0,0,1,0,0,1
13949.0,6.0,2427.32,3.0,1,0,0,0,0,0,0,0,1,0,0,1
13950.0,5.0,728.56,11.0,1,0,0,0,0,0,0,0,1,0,0,1
13951.0,3.0,674.45,176.0,1,0,0,0,0,0,0,0,1,0,0,1
13952.0,3.0,3246.091,211.0,1,0,0,0,0,0,0,0,1,0,0,1
13953.0,7.0,3515.68,7.0,1,0,0,0,0,0,0,0,1,0,0,1
13954.0,3.0,378.5899999999999,2.0,1,0,0,0,0,0,0,0,1,0,0,1
13955.0,2.0,322.96000000000004,154.0,1,0,0,0,0,0,1,0,0,0,0,3
13956.0,5.0,1026.42,5.0,1,0,0,0,0,0,0,0,1,0,0,1
13958.0,1.0,-102.45000000000005,372.0,1,0,0,0,0,0,0,0,1,0,0,1
13959.0,3.0,598.2,79.0,1,0,0,0,0,0,0,0,1,0,0,1
13960.0,2.0,230.22000000000003,21.0,1,0,0,0,0,0,1,0,0,0,0,3
13962.0,2.0,169.54999999999995,22.0,1,0,0,0,0,0,0,0,1,0,0,1
13963.0,4.0,664.54,308.0,1,0,0,0,0,0,0,0,1,0,0,1
13967.0,1.0,80.70000000000005,146.0,1,0,0,0,0,0,0,0,1,0,0,1
13969.0,20.0,8986.69,7.0,1,0,0,0,0,0,0,0,1,0,0,1
13971.0,11.0,2702.2200000000003,9.0,1,0,0,0,0,0,0,0,1,0,0,1
13972.0,2.0,190.25,71.0,1,0,0,0,0,0,0,0,1,0,0,1
13973.0,1.0,264.70000000000005,287.0,1,0,0,0,0,0,0,0,1,0,0,1
13974.0,1.0,413.5899999999999,49.0,1,0,0,0,0,0,0,0,1,0,0,1
13975.0,7.0,2503.23,31.0,1,0,0,0,0,0,0,0,1,0,0,1
13976.0,1.0,357.98,207.0,1,0,0,0,0,0,0,0,1,0,0,1
13978.0,2.0,196.78999999999996,15.0,1,0,0,0,0,0,0,0,1,0,0,1
13979.0,1.0,869.8700000000001,73.0,1,0,0,0,0,0,0,0,1,0,0,1
13980.0,1.0,200.1400000000001,60.0,1,0,0,0,0,0,0,0,1,0,0,1
13982.0,5.0,1861.11,38.99999999999999,1,0,0,0,0,0,0,0,1,0,0,1
13983.0,13.0,2590.46,30.0,1,0,0,0,0,0,0,0,1,0,0,1
13984.0,6.0,488.03,27.0,1,0,0,0,0,0,0,0,1,0,0,1
13985.0,16.0,7024.53,4.0,1,1,0,0,0,0,0,0,0,0,0,2
13986.0,1.0,320.46000000000004,17.0,1,0,0,0,0,0,0,0,1,0,0,1
13988.0,9.0,4098.8,20.0,1,0,0,0,0,0,0,0,1,0,0,1
13989.0,2.0,1266.08,66.0,1,0,0,0,0,0,0,0,1,0,0,1
13990.0,1.0,311.29999999999995,213.0,1,0,0,0,0,0,0,0,1,0,0,1
13991.0,7.0,850.6299999999999,12.0,1,0,0,0,0,0,0,0,1,0,0,1
13992.0,1.0,76.79999999999995,30.0,1,0,0,0,0,0,0,1,0,0,0,-1
13993.0,12.0,3409.66,32.00000000000001,1,0,0,0,0,0,0,0,1,0,0,1
13994.0,6.0,2313.14,4.0,1,0,0,0,0,0,0,0,1,0,0,1
13995.0,6.0,1383.49,15.0,1,1,0,0,0,0,0,0,0,0,0,2
13999.0,15.0,3865.26,10.0,1,0,0,0,0,0,0,0,1,0,0,1
14000.0,2.0,633.71,206.0,1,0,0,0,0,0,0,0,1,0,0,1
14001.0,4.0,2030.3300000000002,46.0,1,0,0,0,0,0,0,0,1,0,0,1
14002.0,2.0,529.73,134.0,1,0,0,0,0,0,0,0,1,0,0,1
14004.0,7.0,4582.64,43.0,1,0,0,0,0,0,0,0,1,0,0,1
14005.0,5.0,2874.72,10.0,1,0,0,0,0,0,0,0,1,0,0,1
14006.0,3.0,962.19,116.0,1,1,0,0,0,0,0,0,0,0,0,2
14009.0,3.0,685.9300000000001,198.0,1,0,0,0,0,0,0,0,1,0,0,1
14012.0,1.0,328.79999999999995,278.0,1,0,0,0,0,0,1,0,0,0,0,3
14013.0,3.0,473.02,110.0,1,0,0,0,0,0,0,0,1,0,0,1
14014.0,1.0,505.18000000000006,77.0,1,0,0,0,0,0,0,0,1,0,0,1
14015.0,1.0,917.34,53.0,1,0,0,0,0,0,0,0,1,0,0,1
14016.0,5.0,4328.46,154.0,0,0,0,0,0,0,0,0,1,0,0,0
14019.0,4.0,1398.96,47.0,1,0,0,0,0,0,0,0,1,0,0,1
14020.0,2.0,642.8,17.0,1,0,0,0,0,0,0,0,1,0,0,1
14021.0,3.0,631.8999999999999,155.0,1,0,0,0,0,0,0,0,1,0,0,1
14022.0,1.0,440.0,225.0,1,0,0,0,0,0,0,0,1,0,0,1
14023.0,2.0,584.0699999999999,7.0,1,0,0,0,0,0,0,0,1,0,0,1
14024.0,2.0,327.70000000000005,122.0,1,0,0,0,0,0,0,0,1,0,0,1
14027.0,1.0,104.81999999999994,61.0,1,0,0,0,0,1,0,0,0,0,0,-1
14029.0,2.0,467.6600000000001,63.0,1,0,0,0,0,0,0,0,1,0,0,1
14030.0,8.0,2360.09,18.0,1,0,0,0,0,0,0,0,1,0,0,1
14031.0,23.0,14634.640000000001,7.0,1,0,0,0,0,0,0,0,1,0,0,1
14032.0,18.0,2929.84,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14034.0,4.0,512.02,22.0,1,0,0,0,0,0,0,0,1,0,0,1
14035.0,5.0,1428.02,29.000000000000007,1,0,0,0,0,0,0,0,1,0,0,1
14036.0,1.0,626.6499999999999,285.0,1,0,0,0,0,0,0,0,1,0,0,1
14037.0,2.0,147.20000000000005,176.0,1,0,0,0,0,0,0,0,1,0,0,1
14038.0,4.0,1554.48,78.0,1,1,0,0,0,0,0,0,0,0,0,2
14039.0,1.0,152.20000000000005,32.99999999999999,1,1,0,0,0,0,0,0,0,0,0,2
14040.0,15.0,3542.19,41.0,1,0,0,0,0,0,0,0,1,0,0,1
14041.0,1.0,141.41000000000008,266.0,1,0,0,0,0,0,0,0,1,0,0,1
14044.0,4.0,652.8199999999999,27.0,1,0,0,0,0,0,0,0,1,0,0,1
14045.0,4.0,1659.75,109.0,1,0,0,0,0,0,0,0,1,0,0,1
14046.0,1.0,154.99,284.0,1,0,0,0,0,0,0,0,1,0,0,1
14047.0,7.0,1290.01,9.0,1,0,0,0,0,0,0,0,1,0,0,1
14048.0,2.0,375.1299999999999,277.0,1,0,0,0,0,0,0,0,1,0,0,1
14049.0,6.0,5639.15,17.0,1,0,0,0,0,0,0,0,1,0,0,1
14050.0,2.0,746.3599999999999,32.00000000000001,1,0,0,0,0,0,0,0,1,0,0,1
14051.0,26.0,15477.34,1.0,1,0,0,0,0,0,0,0,1,0,0,1
14052.0,1.0,225.3599999999999,20.0,1,0,0,0,0,0,0,0,1,0,0,1
14053.0,2.0,260.25,124.0,1,0,0,0,0,0,0,1,0,0,0,-1
14054.0,1.0,92.46000000000004,65.0,1,1,0,0,0,0,0,0,0,0,0,2
14055.0,1.0,725.6400000000001,106.0,1,0,0,0,0,0,0,0,1,0,0,1
14056.0,29.0,8124.4,1.0,1,0,0,0,0,0,0,0,1,0,0,1
14057.0,18.0,6147.4,24.0,1,0,0,0,0,0,0,0,1,0,0,1
14059.0,1.0,183.5999999999999,267.0,1,0,0,0,0,0,0,0,1,0,0,1
14060.0,20.0,6135.38,5.0,1,0,0,0,0,0,0,0,1,0,0,1
14062.0,12.0,10464.85,10.0,1,0,0,0,0,0,0,0,1,0,0,1
14064.0,7.0,1188.32,29.000000000000007,1,0,0,0,0,0,1,0,0,0,0,3
14066.0,1.0,152.54999999999995,267.0,1,0,0,0,0,1,0,0,0,0,0,-1
14067.0,2.0,374.70000000000005,64.0,1,0,0,0,0,0,0,0,1,0,0,1
14068.0,1.0,265.85000000000014,320.0,1,0,0,0,0,0,1,0,0,0,0,3
14071.0,9.0,1307.41,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14073.0,2.0,139.53999999999996,21.0,1,0,0,0,0,0,0,0,1,0,0,1
14075.0,3.0,942.26,5.0,1,0,0,0,0,0,0,0,1,0,0,1
14076.0,1.0,122.47000000000003,129.0,1,0,0,0,0,0,0,0,1,0,0,1
14077.0,5.0,499.41999999999985,41.0,1,0,0,0,0,0,0,0,1,0,0,1
14078.0,6.0,1049.37,102.0,1,0,0,0,0,0,0,0,1,0,0,1
14079.0,1.0,375.10000000000014,125.0,1,0,0,0,0,0,0,0,1,0,0,1
14080.0,1.0,45.59999999999991,32.99999999999999,1,0,0,0,0,0,0,0,1,0,0,1
14081.0,4.0,904.67,267.0,1,0,0,0,0,0,0,0,1,0,0,1
14082.0,1.0,182.25,365.0,1,0,0,0,0,0,0,0,1,0,0,1
14083.0,9.0,1018.43,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14085.0,19.0,4435.79,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14087.0,2.0,181.67000000000007,3.0,1,0,0,0,0,0,0,0,1,0,0,1
14088.0,14.0,50415.49,10.0,1,0,0,0,0,0,0,0,1,0,0,-1
14089.0,1.0,161.0,57.0,1,0,0,0,0,0,0,0,1,0,0,1
14090.0,1.0,76.31999999999994,325.0,1,0,0,0,0,1,0,0,0,0,0,-1
14092.0,17.0,4063.0999999999995,8.0,1,0,0,0,0,0,0,0,1,0,0,1
14093.0,1.0,442.85000000000014,12.0,1,0,0,0,0,0,0,0,1,0,0,1
14096.0,34.0,57120.909999999996,4.0,1,0,0,0,0,0,0,0,1,0,0,-1
14098.0,1.0,147.3499999999999,37.0,1,0,0,0,0,0,0,0,1,0,0,1
14099.0,12.0,3092.9700000000003,16.0,1,0,0,0,0,0,0,0,1,0,0,1
14100.0,1.0,194.9000000000001,138.0,1,0,0,0,0,0,1,0,0,0,0,3
14101.0,6.0,5976.79,74.0,1,0,0,0,0,0,0,0,1,0,0,1
14102.0,8.0,1314.73,5.0,1,0,0,0,0,0,0,0,1,0,0,1
14104.0,2.0,216.21000000000004,155.0,1,0,0,0,0,0,0,0,1,0,0,1
14105.0,2.0,1260.33,85.0,1,0,0,0,0,0,0,0,1,0,0,1
14107.0,8.0,2688.48,52.0,1,0,0,0,0,0,0,0,1,0,0,1
14108.0,3.0,594.1600000000001,31.0,1,0,0,0,0,0,0,0,1,0,0,1
14109.0,2.0,80.20000000000005,23.0,1,0,0,0,0,0,0,0,1,0,0,1
14110.0,13.0,5669.65,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14111.0,5.0,688.6000000000001,14.0,1,0,0,0,0,0,0,0,1,0,0,1
14112.0,12.0,2774.17,23.0,1,1,0,0,0,0,0,0,0,0,0,2
14113.0,8.0,1377.92,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14114.0,2.0,386.53,274.0,1,0,0,0,0,0,0,0,1,0,0,1
14116.0,5.0,1382.74,20.0,1,0,0,0,0,0,0,0,1,0,0,1
14117.0,1.0,90.0,144.0,1,0,0,0,0,0,0,0,1,0,0,1
14119.0,1.0,-19.90000000000009,354.0,1,0,0,0,0,0,0,0,1,0,0,1
14121.0,6.0,2740.3,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14124.0,1.0,419.58000000000015,84.0,1,0,0,0,0,0,1,0,0,0,0,3
14125.0,3.0,2740.43,11.0,1,0,0,0,0,0,0,0,1,0,0,1
14126.0,4.0,643.6300000000001,8.0,1,0,0,0,0,0,0,0,1,0,0,1
14127.0,3.0,709.71,123.0,1,0,0,0,0,0,0,0,1,0,0,1
14128.0,2.0,637.5,61.0,1,0,0,0,0,0,0,0,1,0,0,1
14129.0,5.0,1123.8600000000001,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14130.0,1.0,483.8599999999999,319.00000000000006,1,0,0,0,0,0,0,0,1,0,0,1
14132.0,12.0,3580.13,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14133.0,5.0,590.3399999999999,130.0,1,0,0,0,0,0,0,0,1,0,0,1
14135.0,15.0,4690.31,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14138.0,2.0,982.3800000000001,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14139.0,1.0,415.81999999999994,46.0,1,0,0,0,0,0,0,0,1,0,0,1
14140.0,3.0,920.05,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14141.0,6.0,879.0300000000001,3.0,1,0,0,0,0,0,0,0,1,0,0,1
14142.0,1.0,311.80999999999995,373.0,1,0,0,0,0,0,0,0,1,0,0,1
14143.0,1.0,115.79999999999995,134.0,1,0,0,0,0,0,0,0,1,0,0,1
14145.0,5.0,3148.2,47.0,1,0,0,0,0,0,0,0,1,0,0,1
14146.0,6.0,2949.57,9.0,1,0,0,0,0,0,0,0,1,0,0,1
14147.0,3.0,468.39999999999986,49.0,1,0,0,0,0,0,0,0,1,0,0,1
14148.0,1.0,157.20000000000005,234.0,1,0,0,0,0,0,0,0,1,0,0,1
14149.0,3.0,259.43000000000006,213.0,1,0,0,0,0,0,0,0,1,0,0,1
14150.0,2.0,658.6400000000001,35.99999999999999,1,0,0,0,0,0,0,0,1,0,0,1
14152.0,3.0,611.0899999999999,75.0,1,0,0,0,0,0,0,0,1,0,0,1
14154.0,2.0,1345.62,239.0,1,0,0,0,0,0,0,0,1,0,0,1
14155.0,1.0,118.75,266.0,1,0,0,0,0,0,0,0,1,0,0,1
14156.0,66.0,113384.14,10.0,0,0,0,0,0,0,0,0,1,0,0,-1
14157.0,3.0,400.43000000000006,20.0,1,0,0,0,0,0,0,0,1,0,0,1
14158.0,1.0,507.6600000000001,40.0,1,0,0,0,0,0,0,0,1,0,0,1
14159.0,14.0,4678.3,20.0,1,0,0,0,0,0,0,0,1,0,0,1
14161.0,3.0,1110.52,216.0,1,0,0,0,0,0,0,0,1,0,0,1
14162.0,2.0,289.3599999999999,174.0,1,0,0,0,0,0,0,0,1,0,0,1
14163.0,4.0,2445.91,87.0,1,0,0,0,0,0,0,0,1,0,0,1
14164.0,2.0,1631.77,71.0,1,0,0,0,0,0,0,0,1,0,0,1
14165.0,1.0,122.53999999999996,276.0,1,0,0,0,0,0,0,0,1,0,0,1
14167.0,4.0,574.8399999999999,38.99999999999999,1,0,0,0,0,0,0,0,1,0,0,1
14171.0,1.0,363.7900000000002,98.0,1,0,0,0,0,0,0,0,1,0,0,1
14173.0,4.0,450.8399999999999,11.0,1,0,0,0,0,0,0,0,1,0,0,1
14174.0,1.0,134.46000000000004,32.99999999999999,1,0,0,0,0,0,1,0,0,0,0,3
14175.0,7.0,3108.06,51.0,1,0,0,0,0,0,0,0,1,0,0,1
14176.0,5.0,574.0,297.0,1,0,0,0,0,0,0,0,1,0,0,1
14177.0,5.0,554.46,85.0,1,0,0,0,0,0,0,0,1,0,0,1
14178.0,7.0,1620.93,9.0,1,0,0,0,0,0,0,0,1,0,0,1
14179.0,2.0,719.78,41.0,1,0,0,0,0,0,0,0,1,0,0,1
14180.0,31.0,4640.77,11.0,1,0,0,0,0,0,0,0,1,0,0,1
14184.0,1.0,452.8900000000001,67.0,1,0,0,0,0,0,0,0,1,0,0,1
14185.0,1.0,197.6500000000001,331.00000000000006,1,0,0,0,0,0,0,0,1,0,0,1
14188.0,10.0,2018.91,9.0,1,1,0,0,0,0,0,0,0,0,0,2
14189.0,24.0,4604.31,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14191.0,14.0,4660.01,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14193.0,2.0,853.3900000000001,68.0,1,0,0,0,0,0,0,0,1,0,0,1
14194.0,32.0,11216.75,5.0,1,0,0,0,0,0,0,0,1,0,0,1
14195.0,3.0,962.7,202.0,1,0,0,0,0,0,1,0,0,0,0,3
14196.0,1.0,335.52,107.0,1,0,0,0,0,0,1,0,0,0,0,3
14198.0,7.0,663.5,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14199.0,1.0,185.39999999999986,218.0,1,1,0,0,0,0,0,0,0,0,0,2
14201.0,9.0,688.04,60.0,1,0,0,0,0,0,0,0,1,0,0,1
14204.0,1.0,161.02999999999997,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14205.0,4.0,218.77999999999997,11.0,1,0,0,0,0,0,0,0,1,0,0,1
14206.0,2.0,308.26,239.0,1,0,0,0,0,0,0,0,1,0,0,1
14208.0,1.0,151.74,95.0,1,0,0,0,0,0,0,0,1,0,0,1
14209.0,7.0,2067.13,11.0,1,0,0,0,0,0,0,0,1,0,0,1
14210.0,7.0,1900.89,91.0,1,0,0,0,0,0,0,0,1,0,0,1
14211.0,13.0,2208.3,53.0,1,0,0,0,0,0,0,0,1,0,0,1
14212.0,1.0,1070.48,90.0,1,1,0,0,0,0,0,0,0,0,0,2
14213.0,1.0,-1192.2,372.0,1,0,0,0,0,0,0,0,1,0,0,1
14214.0,7.0,1000.23,31.0,1,0,0,0,0,0,0,0,1,0,0,1
14215.0,7.0,1777.92,12.0,1,0,0,0,0,0,0,0,1,0,0,1
14216.0,4.0,1839.3,3.0,1,0,0,0,0,0,0,0,1,0,0,1
14217.0,24.0,1925.3600000000001,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14218.0,1.0,169.48000000000002,43.0,1,0,0,0,0,0,1,0,0,0,0,3
14219.0,1.0,89.94000000000005,4.0,1,0,0,0,0,0,0,0,1,0,0,1
14220.0,2.0,632.3999999999999,247.0,1,0,0,0,0,0,0,0,1,0,0,1
14221.0,10.0,3427.85,42.0,1,0,0,0,0,0,0,0,1,0,0,1
14222.0,1.0,683.1699999999998,177.0,1,0,0,0,0,0,0,0,1,0,0,1
14223.0,4.0,975.23,92.0,1,0,0,0,0,0,0,0,1,0,0,1
14224.0,4.0,1050.12,110.0,1,0,0,0,0,0,0,0,1,0,0,1
14226.0,7.0,2201.64,29.000000000000007,1,0,0,0,0,0,0,0,1,0,0,1
14227.0,15.0,3315.71,26.0,1,0,0,0,0,0,0,0,1,0,0,1
14229.0,5.0,1450.6,52.0,1,0,0,0,0,0,0,0,1,0,0,1
14231.0,5.0,822.0600000000002,179.0,1,0,0,0,0,0,0,0,1,0,0,1
14232.0,8.0,2043.93,32.00000000000001,1,0,0,0,0,0,0,0,1,0,0,1
14233.0,5.0,1447.51,44.0,1,0,0,0,0,0,0,0,1,0,0,1
14234.0,4.0,775.46,22.0,1,0,0,0,0,0,0,0,1,0,0,1
14235.0,6.0,3093.86,10.0,1,0,0,0,0,0,0,0,1,0,0,1
14236.0,2.0,490.8599999999999,81.0,1,0,0,0,0,0,0,0,1,0,0,1
14237.0,1.0,161.0,373.0,1,0,0,0,0,0,0,0,1,0,0,1
14238.0,1.0,146.8499999999999,326.0,1,0,0,0,0,0,1,0,0,0,0,3
14239.0,13.0,2323.5,43.0,1,0,0,0,0,0,0,0,1,0,0,1
14240.0,2.0,890.34,30.0,1,0,0,0,0,0,0,0,1,0,0,1
14241.0,1.0,213.70000000000005,184.0,1,0,0,0,0,0,0,0,1,0,0,1
14242.0,2.0,280.54999999999995,235.0,1,0,0,0,0,0,1,0,0,0,0,3
14243.0,14.0,2535.88,9.0,1,0,0,0,0,0,0,0,1,0,0,1
14245.0,5.0,1677.48,176.0,1,0,0,0,0,0,0,0,1,0,0,1
14246.0,3.0,1474.06,111.0,1,0,0,0,0,0,0,0,1,0,0,1
14247.0,1.0,136.76999999999998,278.0,1,0,0,0,0,0,0,0,1,0,0,1
14248.0,1.0,302.5799999999999,318.00000000000006,1,0,0,0,0,0,0,0,1,0,0,1
14250.0,3.0,1904.05,7.0,1,0,0,0,0,0,0,0,1,0,0,1
14251.0,5.0,2879.7000000000003,2.0,1,0,0,0,0,0,0,0,1,0,0,1
14256.0,3.0,935.0600000000001,254.0,1,0,0,0,0,0,0,0,1,0,0,1
14257.0,6.0,3087.27,51.0,1,0,0,0,0,0,0,0,1,0,0,1
14258.0,10.0,12650.08,9.0,1,0,0,0,0,0,0,0,1,0,0,1
14259.0,1.0,120.0,142.0,1,0,0,0,0,0,0,0,1,0,0,1
14261.0,2.0,1163.45,51.0,1,0,0,0,0,0,0,0,1,0,0,1
14262.0,8.0,2618.23,8.0,1,0,0,0,0,0,0,0,1,0,0,1
14264.0,3.0,319.47,155.0,1,0,0,0,0,0,0,0,1,0,0,1
14265.0,2.0,530.1800000000001,109.0,0,0,0,0,0,0,0,0,1,0,0,0
14267.0,7.0,1279.09,151.0,1,0,0,0,0,0,0,0,1,0,0,1
14270.0,1.0,492.6500000000001,332.00000000000006,1,0,0,0,0,0,0,0,1,0,0,1
14271.0,1.0,112.31999999999994,226.0,1,0,0,0,0,0,0,0,1,0,0,1
14272.0,2.0,437.96000000000004,74.0,1,0,0,0,0,0,0,0,1,0,0,1
14273.0,4.0,559.97,51.0,1,1,0,0,0,0,0,0,0,0,0,2
14276.0,5.0,1019.39,88.0,1,0,0,0,0,0,0,0,1,0,0,1
14277.0,4.0,3957.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0
14280.0,1.0,134.03999999999996,197.0,1,0,0,0,0,0,0,0,1,0,0,1
14282.0,15.0,3729.34,3.0,1,1,0,0,0,0,0,0,0,0,0,2
14284.0,3.0,578.45,31.0,1,0,0,0,0,0,0,0,1,0,0,1
14285.0,4.0,1910.01,21.0,1,0,0,0,0,0,0,0,1,0,0,1
14286.0,5.0,4595.81,24.0,1,0,0,0,0,0,0,0,1,0,0,1
14287.0,4.0,151.23000000000002,8.0,1,0,0,0,0,0,0,0,1,0,0,1
14288.0,2.0,413.85000000000014,212.0,1,0,0,0,0,0,0,0,1,0,0,1
14289.0,6.0,911.26,9.0,1,0,0,0,0,0,0,0,1,0,0,1
14290.0,6.0,2307.4500000000003,11.0,1,0,0,0,0,0,0,0,1,0,0,1
14291.0,12.0,3873.3,2.0,1,0,0,0,0,0,0,0,1,0,0,1
