,CustomerID,Frequency,Monetary,Recency,ProductType,Country
998,13684.0,2,64.23,286,Others,United Kingdom
999,13685.0,7,3119.44,3,Others,United Kingdom
1000,13686.0,1,72.0,183,Accessories,United Kingdom
1001,13689.0,1,910.0,63,Accessories,United Kingdom
1002,13690.0,1,172.25,59,Others,United Kingdom
1003,13692.0,5,1466.8700000000001,25,Others,United Kingdom
1004,13693.0,2,-32.0,325,Others,United Kingdom
1005,13694.0,60,62653.1,4,Others,United Kingdom
1006,13695.0,15,2504.13,31,Others,United Kingdom
1007,13697.0,1,151.29999999999998,39,Others,United Kingdom
1008,13699.0,1,308.58000000000004,155,Others,United Kingdom
1009,13700.0,10,2265.12,26,Others,United Kingdom
1010,13703.0,1,99.5,318,Accessories,United Kingdom
1011,13704.0,10,2295.31,5,Others,United Kingdom
1012,13705.0,3,711.86,8,Others,United Kingdom
1013,13706.0,1,330.79,303,Others,United Kingdom
1014,13707.0,2,806.41,267,Others,United Kingdom
1015,13708.0,1,296.88,271,Others,United Kingdom
1016,13709.0,17,6249.110000000001,4,Others,United Kingdom
1017,13710.0,1,180.48,32,Home Decor,United Kingdom
1018,13711.0,2,252.06,219,Home Decor,United Kingdom
1019,13712.0,1,228.84,247,Others,United Kingdom
1020,13715.0,8,1053.94,281,Others,United Kingdom
1021,13716.0,1,138.28,269,Others,United Kingdom
1022,13717.0,7,1432.26,32,Others,United Kingdom
1023,13718.0,2,306.55,246,Others,United Kingdom
1024,13719.0,5,1041.68,15,Others,United Kingdom
1025,13720.0,4,799.9,117,Others,United Kingdom
1026,13721.0,1,524.14,36,Others,United Kingdom
1027,13722.0,4,2369.16,120,Others,United Kingdom
1028,13723.0,1,199.85000000000002,217,Others,United Kingdom
1029,13725.0,11,1809.81,50,Others,United Kingdom
1030,13726.0,2,1079.6599999999999,39,Others,United Kingdom
1031,13727.0,2,333.48,29,Others,United Kingdom
1032,13728.0,6,1016.14,37,Others,United Kingdom
1033,13730.0,2,752.6,136,Others,United Kingdom
1034,13731.0,2,610.59,219,Others,United Kingdom
1035,13732.0,1,491.86,28,Others,United Kingdom
1036,13735.0,8,2766.18,25,Others,United Kingdom
1037,13736.0,3,724.0,5,Others,United Kingdom
1038,13737.0,1,339.59999999999997,200,Others,United Kingdom
1039,13739.0,1,216.9,18,Others,United Kingdom
1040,13740.0,1,350.75,241,Others,United Kingdom
1041,13741.0,4,666.33,72,Others,United Kingdom
1042,13742.0,14,3102.42,17,Others,United Kingdom
1043,13743.0,8,1340.1499999999999,3,Others,United Kingdom
1044,13744.0,2,1156.36,95,Others,United Kingdom
1045,13745.0,2,291.54,151,Others,United Kingdom
1046,13747.0,1,79.6,374,Others,United Kingdom
1047,13748.0,5,948.25,96,Others,United Kingdom
1048,13750.0,5,1647.26,54,Others,United Kingdom
1049,13751.0,1,296.25,288,Others,United Kingdom
1050,13752.0,6,1186.28,124,Others,United Kingdom
1051,13753.0,1,741.26,288,Others,United Kingdom
1052,13754.0,2,282.59999999999997,152,Others,United Kingdom
1053,13755.0,10,2154.68,4,Others,United Kingdom
1054,13756.0,15,5145.12,2,Others,United Kingdom
1055,13758.0,7,3190.55,12,Others,United Kingdom
1056,13759.0,2,659.4100000000001,33,Food,United Kingdom
1057,13760.0,2,286.79,54,Others,United Kingdom
1058,13761.0,2,1070.65,50,Others,United Kingdom
1059,13762.0,2,3.552713678800501e-15,204,Home Decor,United Kingdom
1060,13763.0,3,1689.46,63,Others,United Kingdom
1061,13764.0,3,1521.76,71,Others,United Kingdom
1062,13767.0,52,16945.71,2,Others,United Kingdom
1063,13769.0,16,2771.87,2,Others,United Kingdom
1064,13771.0,5,2631.7,64,Others,United Kingdom
1065,13772.0,3,1132.13,34,Others,United Kingdom
1066,13774.0,1,345.0,82,Others,United Kingdom
1067,13777.0,41,25748.350000000002,1,Others,United Kingdom
1068,13778.0,1,178.7,103,Others,United Kingdom
1069,13780.0,2,360.01,7,Others,United Kingdom
1070,13781.0,1,127.84,251,Others,United Kingdom
1071,13782.0,6,912.0,13,Others,United Kingdom
1072,13784.0,11,2462.79,10,Home Decor,United Kingdom
1073,13786.0,1,230.39999999999998,367,Others,United Kingdom
1074,13787.0,2,309.04,76,Home Decor,United Kingdom
1075,13790.0,1,348.8,4,Others,United Kingdom
1076,13791.0,3,1047.68,43,Accessories,United Kingdom
1077,13792.0,2,195.55,66,Others,United Kingdom
1078,13798.0,63,36351.42,1,Others,United Kingdom
1079,13799.0,2,688.86,117,Others,United Kingdom
1080,13800.0,1,558.32,310,Others,United Kingdom
1081,13801.0,1,324.8,67,Others,United Kingdom
1082,13802.0,6,3906.27,138,Others,United Kingdom
1083,13803.0,1,277.07,255,Home Decor,United Kingdom
1084,13804.0,7,2635.79,31,Others,United Kingdom
1085,13805.0,2,924.6,52,Books,United Kingdom
1086,13806.0,1,256.38,64,Others,United Kingdom
1087,13807.0,1,112.6,367,Others,United Kingdom
1088,13808.0,5,1747.66,6,Others,United Kingdom
1089,13809.0,1,155.05,305,Others,Cyprus
1090,13810.0,4,899.51,29,Others,Germany
1091,13811.0,4,591.75,184,Accessories,Germany
1092,13812.0,3,539.0,42,Others,Germany
1093,13813.0,5,1353.41,40,Others,Germany
1094,13814.0,3,1562.12,56,Others,Germany
1095,13815.0,5,4014.91,22,Others,Germany
1096,13816.0,4,555.04,24,Others,Germany
1097,13817.0,2,382.98,29,Others,Germany
1098,13819.0,3,1140.35,302,Accessories,United Kingdom
1099,13821.0,2,385.64,145,Others,United Kingdom
1100,13822.0,2,632.0,6,Others,United Kingdom
1101,13823.0,2,957.66,19,Others,United Kingdom
1102,13824.0,5,1698.94,33,Accessories,United Kingdom
1103,13826.0,2,174.65,158,Others,United Kingdom
1104,13827.0,3,412.05,58,Others,United Kingdom
1105,13828.0,1,209.49,22,Office Supplies,United Kingdom
1106,13829.0,1,-102.0,359,Accessories,United Kingdom
1107,13831.0,6,2202.99,16,Others,United Kingdom
1108,13832.0,2,40.949999999999996,18,Others,United Kingdom
1109,13833.0,1,384.8,159,Others,United Kingdom
1110,13835.0,4,834.57,25,Others,United Kingdom
1111,13837.0,2,271.24,212,Others,United Kingdom
1112,13838.0,4,691.73,6,Others,United Kingdom
1113,13841.0,1,85.0,253,Others,United Kingdom
1114,13842.0,9,3385.62,59,Others,United Kingdom
1115,13844.0,1,361.62,11,Others,United Kingdom
1116,13845.0,1,312.98,65,Home Decor,United Kingdom
1117,13846.0,4,847.61,25,Others,United Kingdom
1118,13848.0,3,1255.0,92,Others,United Kingdom
1119,13849.0,2,1537.95,52,Others,United Kingdom
1120,13850.0,2,1586.81,88,Others,United Kingdom
1121,13851.0,3,2651.46,96,Others,United Kingdom
1122,13853.0,2,1056.94,9,Others,United Kingdom
1123,13854.0,29,8025.0199999999995,9,Others,United Kingdom
1124,13856.0,5,363.4,169,Accessories,United Kingdom
1125,13858.0,1,216.17,57,Others,United Kingdom
1126,13859.0,1,201.16,326,Others,United Kingdom
1127,13860.0,6,1240.0,1,Others,United Kingdom
1128,13862.0,10,2187.31,18,Others,United Kingdom
1129,13863.0,2,299.56,245,Others,United Kingdom
1130,13865.0,4,501.56,58,Others,United Kingdom
1131,13866.0,1,145.67000000000002,74,Others,United Kingdom
1132,13867.0,3,1015.29,31,Others,United Kingdom
1133,13868.0,2,3192.54,7,Others,United Kingdom
1134,13869.0,4,3104.95,123,Others,United Kingdom
1135,13870.0,10,2751.25,2,Others,United Kingdom
1136,13871.0,14,6389.8,23,Others,United Kingdom
1137,13873.0,4,381.7,120,Others,United Kingdom
1138,13874.0,1,540.45,358,Home Decor,United Kingdom
1139,13875.0,5,1786.79,54,Accessories,United Kingdom
1140,13876.0,1,122.7,64,Others,United Kingdom
1141,13877.0,1,117.24,86,Others,United Kingdom
1142,13878.0,1,1281.53,55,Others,United Kingdom
1143,13880.0,13,3219.77,21,Others,United Kingdom
1144,13881.0,22,16989.52,4,Others,United Kingdom
1145,13882.0,6,1131.28,3,Others,United Kingdom
1146,13883.0,9,2538.75,1,Others,United Kingdom
1147,13884.0,6,781.3000000000001,7,Others,United Kingdom
1148,13885.0,2,506.8,189,Others,United Kingdom
1149,13886.0,1,243.56,71,Home Decor,United Kingdom
1150,13887.0,1,349.55,204,Others,United Kingdom
1151,13888.0,2,605.63,120,Home Decor,United Kingdom
1152,13889.0,1,416.90000000000003,93,Others,United Kingdom
1153,13890.0,14,1860.8600000000001,1,Others,United Kingdom
1154,13892.0,4,632.97,27,Others,United Kingdom
1155,13893.0,1,821.1,298,Others,United Kingdom
1156,13894.0,5,535.97,22,Others,United Kingdom
1157,13895.0,5,2588.12,21,Others,United Kingdom
1158,13897.0,1,311.16,50,Others,United Kingdom
1159,13898.0,1,155.93,326,Others,United Kingdom
1160,13899.0,2,388.52,16,Others,United Kingdom
1161,13900.0,3,740.95,183,Others,United Kingdom
1162,13901.0,5,2867.2,72,Others,United Kingdom
1163,13904.0,2,332.64,37,Others,United Kingdom
1164,13908.0,5,2347.05,80,Others,United Kingdom
1165,13911.0,9,2580.91,57,Others,United Kingdom
1166,13914.0,3,613.95,4,Others,United Kingdom
1167,13917.0,2,272.04,50,Home Decor,United Kingdom
1168,13918.0,2,1212.8400000000001,50,Others,United Kingdom
1169,13919.0,3,350.15999999999997,53,Others,Denmark
1170,13922.0,1,172.25,352,Home Decor,United Kingdom
1171,13923.0,1,351.13,54,Others,United Kingdom
1172,13924.0,11,1682.08,2,Others,United Kingdom
1173,13925.0,6,616.65,36,Others,United Kingdom
1174,13926.0,1,223.85000000000002,23,Others,United Kingdom
1175,13927.0,1,348.99,75,Others,United Kingdom
1176,13928.0,4,464.57,11,Others,United Kingdom
1177,13929.0,3,802.85,169,Others,United Kingdom
1178,13930.0,2,337.34,58,Others,United Kingdom
1179,13931.0,3,1230.93,86,Others,United Kingdom
1180,13932.0,1,307.4,295,Others,United Kingdom
1181,13933.0,2,608.7900000000001,109,Others,United Kingdom
1182,13934.0,1,922.1,264,Others,United Kingdom
1183,13936.0,2,361.28,171,Others,United Kingdom
1184,13937.0,1,158.85,169,Others,United Kingdom
1185,13938.0,1,71.66,35,Others,United Kingdom
1186,13939.0,4,556.75,23,Others,United Kingdom
1187,13940.0,4,839.14,17,Home Decor,United Kingdom
1188,13941.0,7,4912.41,22,Others,United Kingdom
1189,13946.0,3,561.5699999999999,79,Others,United Kingdom
1190,13947.0,1,90.6,65,Home Decor,United Kingdom
1191,13948.0,1,102.0,361,Others,United Kingdom
1192,13949.0,6,2427.32,3,Others,United Kingdom
1193,13950.0,5,728.56,11,Others,United Kingdom
1194,13951.0,3,674.45,176,Others,United Kingdom
1195,13952.0,3,3246.091,211,Others,United Kingdom
1196,13953.0,7,3515.68,7,Others,United Kingdom
1197,13954.0,3,378.59,2,Others,United Kingdom
1198,13955.0,2,322.96,154,Home Decor,United Kingdom
1199,13956.0,5,1026.42,5,Others,United Kingdom
1200,13958.0,1,-102.45,372,Others,United Kingdom
1201,13959.0,3,598.2,79,Others,United Kingdom
1202,13960.0,2,230.22,21,Home Decor,United Kingdom
1203,13962.0,2,169.55,22,Others,United Kingdom
1204,13963.0,4,664.54,308,Others,United Kingdom
1205,13967.0,1,80.7,146,Others,United Kingdom
1206,13969.0,20,8986.69,7,Others,United Kingdom
1207,13971.0,11,2702.2200000000003,9,Others,United Kingdom
1208,13972.0,2,190.25,71,Others,United Kingdom
1209,13973.0,1,264.7,287,Others,United Kingdom
1210,13974.0,1,413.59000000000003,49,Others,United Kingdom
1211,13975.0,7,2503.23,31,Others,United Kingdom
1212,13976.0,1,357.98,207,Others,United Kingdom
1213,13978.0,2,196.79000000000002,15,Others,United Kingdom
1214,13979.0,1,869.87,73,Others,United Kingdom
1215,13980.0,1,200.14,60,Others,United Kingdom
1216,13982.0,5,1861.11,39,Others,United Kingdom
1217,13983.0,13,2590.46,30,Others,United Kingdom
1218,13984.0,6,488.03,27,Others,United Kingdom
1219,13985.0,16,7024.53,4,Accessories,United Kingdom
1220,13986.0,1,320.46,17,Others,United Kingdom
1221,13988.0,9,4098.8,20,Others,United Kingdom
1222,13989.0,2,1266.08,66,Others,United Kingdom
1223,13990.0,1,311.3,213,Others,United Kingdom
1224,13991.0,7,850.63,12,Others,United Kingdom
1225,13992.0,1,76.8,30,Office Supplies,United Kingdom
1226,13993.0,12,3409.66,32,Others,United Kingdom
1227,13994.0,6,2313.14,4,Others,United Kingdom
1228,13995.0,6,1383.49,15,Accessories,United Kingdom
1229,13999.0,15,3865.26,10,Others,United Kingdom
1230,14000.0,2,633.71,206,Others,United Kingdom
1231,14001.0,4,2030.3300000000002,46,Others,United Kingdom
1232,14002.0,2,529.73,134,Others,United Kingdom
1233,14004.0,7,4582.64,43,Others,United Kingdom
1234,14005.0,5,2874.72,10,Others,United Kingdom
1235,14006.0,3,962.19,116,Accessories,United Kingdom
1236,14009.0,3,685.9300000000001,198,Others,United Kingdom
1237,14012.0,1,328.8,278,Home Decor,United Kingdom
1238,14013.0,3,473.02,110,Others,United Kingdom
1239,14014.0,1,505.18,77,Others,United Kingdom
1240,14015.0,1,917.34,53,Others,United Kingdom
1241,14016.0,5,4328.46,154,Others,EIRE
1242,14019.0,4,1398.96,47,Others,United Kingdom
1243,14020.0,2,642.8,17,Others,United Kingdom
1244,14021.0,3,631.9,155,Others,United Kingdom
1245,14022.0,1,440.0,225,Others,United Kingdom
1246,14023.0,2,584.07,7,Others,United Kingdom
1247,14024.0,2,327.7,122,Others,United Kingdom
1248,14027.0,1,104.82,61,Food,United Kingdom
1249,14029.0,2,467.66,63,Others,United Kingdom
1250,14030.0,8,2360.09,18,Others,United Kingdom
1251,14031.0,23,14634.640000000001,7,Others,United Kingdom
1252,14032.0,18,2929.84,2,Others,United Kingdom
1253,14034.0,4,512.02,22,Others,United Kingdom
1254,14035.0,5,1428.02,29,Others,United Kingdom
1255,14036.0,1,626.65,285,Others,United Kingdom
1256,14037.0,2,147.20000000000002,176,Others,United Kingdom
1257,14038.0,4,1554.48,78,Accessories,United Kingdom
1258,14039.0,1,152.2,33,Accessories,United Kingdom
1259,14040.0,15,3542.19,41,Others,United Kingdom
1260,14041.0,1,141.41,266,Others,United Kingdom
1261,14044.0,4,652.82,27,Others,United Kingdom
1262,14045.0,4,1659.75,109,Others,United Kingdom
1263,14046.0,1,154.99,284,Others,United Kingdom
1264,14047.0,7,1290.01,9,Others,United Kingdom
1265,14048.0,2,375.13,277,Others,United Kingdom
1266,14049.0,6,5639.15,17,Others,United Kingdom
1267,14050.0,2,746.36,32,Others,United Kingdom
1268,14051.0,26,15477.34,1,Others,United Kingdom
1269,14052.0,1,225.36,20,Others,United Kingdom
1270,14053.0,2,260.25,124,Office Supplies,United Kingdom
1271,14054.0,1,92.46,65,Accessories,United Kingdom
1272,14055.0,1,725.6400000000001,106,Others,United Kingdom
1273,14056.0,29,8124.4,1,Others,United Kingdom
1274,14057.0,18,6147.4,24,Others,United Kingdom
1275,14059.0,1,183.6,267,Others,United Kingdom
1276,14060.0,20,6135.38,5,Others,United Kingdom
1277,14062.0,12,10464.85,10,Others,United Kingdom
1278,14064.0,7,1188.32,29,Home Decor,United Kingdom
1279,14066.0,1,152.55,267,Food,United Kingdom
1280,14067.0,2,374.7,64,Others,United Kingdom
1281,14068.0,1,265.85,320,Home Decor,United Kingdom
1282,14071.0,9,1307.41,4,Others,United Kingdom
1283,14073.0,2,139.54,21,Others,United Kingdom
1284,14075.0,3,942.26,5,Others,United Kingdom
1285,14076.0,1,122.47,129,Others,United Kingdom
1286,14077.0,5,499.41999999999996,41,Others,United Kingdom
1287,14078.0,6,1049.37,102,Others,United Kingdom
1288,14079.0,1,375.1,125,Others,United Kingdom
1289,14080.0,1,45.599999999999994,33,Others,United Kingdom
1290,14081.0,4,904.67,267,Others,United Kingdom
1291,14082.0,1,182.25,365,Others,United Kingdom
1292,14083.0,9,1018.43,4,Others,United Kingdom
1293,14085.0,19,4435.79,2,Others,United Kingdom
1294,14087.0,2,181.67,3,Others,United Kingdom
1295,14088.0,14,50415.49,10,Others,United Kingdom
1296,14089.0,1,161.0,57,Others,United Kingdom
1297,14090.0,1,76.32000000000001,325,Food,United Kingdom
1298,14092.0,17,4063.1,8,Others,United Kingdom
1299,14093.0,1,442.85,12,Others,United Kingdom
1300,14096.0,34,57120.909999999996,4,Others,United Kingdom
1301,14098.0,1,147.35,37,Others,United Kingdom
1302,14099.0,12,3092.9700000000003,16,Others,United Kingdom
1303,14100.0,1,194.9,138,Home Decor,United Kingdom
1304,14101.0,6,5976.79,74,Others,United Kingdom
1305,14102.0,8,1314.73,5,Others,United Kingdom
1306,14104.0,2,216.20999999999998,155,Others,United Kingdom
1307,14105.0,2,1260.33,85,Others,United Kingdom
1308,14107.0,8,2688.48,52,Others,United Kingdom
1309,14108.0,3,594.16,31,Others,United Kingdom
1310,14109.0,2,80.2,23,Others,United Kingdom
1311,14110.0,13,5669.65,4,Others,United Kingdom
1312,14111.0,5,688.6,14,Others,United Kingdom
1313,14112.0,12,2774.17,23,Accessories,United Kingdom
1314,14113.0,8,1377.92,4,Others,United Kingdom
1315,14114.0,2,386.53,274,Others,United Kingdom
1316,14116.0,5,1382.74,20,Others,United Kingdom
1317,14117.0,1,90.0,144,Others,United Kingdom
1318,14119.0,1,-19.9,354,Others,United Kingdom
1319,14121.0,6,2740.3,4,Others,United Kingdom
1320,14124.0,1,419.58000000000004,84,Home Decor,United Kingdom
1321,14125.0,3,2740.43,11,Others,United Kingdom
1322,14126.0,4,643.6300000000001,8,Others,United Kingdom
1323,14127.0,3,709.71,123,Others,United Kingdom
1324,14128.0,2,637.5,61,Others,United Kingdom
1325,14129.0,5,1123.8600000000001,2,Others,United Kingdom
1326,14130.0,1,483.86,319,Others,United Kingdom
1327,14132.0,12,3580.13,2,Others,United Kingdom
1328,14133.0,5,590.3399999999999,130,Others,United Kingdom
1329,14135.0,15,4690.31,2,Others,United Kingdom
1330,14138.0,2,982.3800000000001,2,Others,United Kingdom
1331,14139.0,1,415.82,46,Others,United Kingdom
1332,14140.0,3,920.05,4,Others,United Kingdom
1333,14141.0,6,879.0300000000001,3,Others,United Kingdom
1334,14142.0,1,311.81,373,Others,United Kingdom
1335,14143.0,1,115.8,134,Others,United Kingdom
1336,14145.0,5,3148.2,47,Others,United Kingdom
1337,14146.0,6,2949.57,9,Others,United Kingdom
1338,14147.0,3,468.4,49,Others,United Kingdom
1339,14148.0,1,157.2,234,Others,United Kingdom
1340,14149.0,3,259.43,213,Others,United Kingdom
1341,14150.0,2,658.64,36,Others,United Kingdom
1342,14152.0,3,611.09,75,Others,United Kingdom
1343,14154.0,2,1345.62,239,Others,United Kingdom
1344,14155.0,1,118.75,266,Others,United Kingdom
1345,14156.0,66,113384.14,10,Others,EIRE
1346,14157.0,3,400.43,20,Others,United Kingdom
1347,14158.0,1,507.66,40,Others,United Kingdom
1348,14159.0,14,4678.3,20,Others,United Kingdom
1349,14161.0,3,1110.52,216,Others,United Kingdom
1350,14162.0,2,289.36,174,Others,United Kingdom
1351,14163.0,4,2445.91,87,Others,United Kingdom
1352,14164.0,2,1631.77,71,Others,United Kingdom
1353,14165.0,1,122.53999999999999,276,Others,United Kingdom
1354,14167.0,4,574.84,39,Others,United Kingdom
1355,14171.0,1,363.79,98,Others,United Kingdom
1356,14173.0,4,450.84,11,Others,United Kingdom
1357,14174.0,1,134.46,33,Home Decor,United Kingdom
1358,14175.0,7,3108.06,51,Others,United Kingdom
1359,14176.0,5,574.0,297,Others,United Kingdom
1360,14177.0,5,554.46,85,Others,United Kingdom
1361,14178.0,7,1620.93,9,Others,United Kingdom
1362,14179.0,2,719.78,41,Others,United Kingdom
1363,14180.0,31,4640.77,11,Others,United Kingdom
1364,14184.0,1,452.89,67,Others,United Kingdom
1365,14185.0,1,197.65,331,Others,United Kingdom
1366,14188.0,10,2018.91,9,Accessories,United Kingdom
1367,14189.0,24,4604.31,2,Others,United Kingdom
1368,14191.0,14,4660.01,2,Others,United Kingdom
1369,14193.0,2,853.39,68,Others,United Kingdom
1370,14194.0,32,11216.75,5,Others,United Kingdom
1371,14195.0,3,962.7,202,Home Decor,United Kingdom
1372,14196.0,1,335.52,107,Home Decor,United Kingdom
1373,14198.0,7,663.5,4,Others,United Kingdom
1374,14199.0,1,185.39999999999998,218,Accessories,United Kingdom
1375,14201.0,9,688.04,60,Others,United Kingdom
1376,14204.0,1,161.03,2,Others,United Kingdom
1377,14205.0,4,218.78,11,Others,United Kingdom
1378,14206.0,2,308.26,239,Others,United Kingdom
1379,14208.0,1,151.74,95,Others,United Kingdom
1380,14209.0,7,2067.13,11,Others,United Kingdom
1381,14210.0,7,1900.89,91,Others,United Kingdom
1382,14211.0,13,2208.3,53,Others,United Kingdom
1383,14212.0,1,1070.48,90,Accessories,United Kingdom
1384,14213.0,1,-1192.2,372,Others,United Kingdom
1385,14214.0,7,1000.23,31,Others,United Kingdom
1386,14215.0,7,1777.92,12,Others,United Kingdom
1387,14216.0,4,1839.3,3,Others,United Kingdom
1388,14217.0,24,1925.3600000000001,2,Others,United Kingdom
1389,14218.0,1,169.48000000000002,43,Home Decor,United Kingdom
1390,14219.0,1,89.94,4,Others,United Kingdom
1391,14220.0,2,632.4,247,Others,United Kingdom
1392,14221.0,10,3427.85,42,Others,United Kingdom
1393,14222.0,1,683.17,177,Others,United Kingdom
1394,14223.0,4,975.23,92,Others,United Kingdom
1395,14224.0,4,1050.12,110,Others,United Kingdom
1396,14226.0,7,2201.64,29,Others,United Kingdom
1397,14227.0,15,3315.71,26,Others,United Kingdom
1398,14229.0,5,1450.6,52,Others,United Kingdom
1399,14231.0,5,822.0600000000001,179,Others,United Kingdom
1400,14232.0,8,2043.93,32,Others,United Kingdom
1401,14233.0,5,1447.51,44,Others,United Kingdom
1402,14234.0,4,775.46,22,Others,United Kingdom
1403,14235.0,6,3093.86,10,Others,United Kingdom
1404,14236.0,2,490.86,81,Others,United Kingdom
1405,14237.0,1,161.0,373,Others,United Kingdom
1406,14238.0,1,146.85,326,Home Decor,United Kingdom
1407,14239.0,13,2323.5,43,Others,United Kingdom
1408,14240.0,2,890.34,30,Others,United Kingdom
1409,14241.0,1,213.70000000000002,184,Others,United Kingdom
1410,14242.0,2,280.55,235,Home Decor,United Kingdom
1411,14243.0,14,2535.88,9,Others,United Kingdom
1412,14245.0,5,1677.48,176,Others,United Kingdom
1413,14246.0,3,1474.06,111,Others,United Kingdom
1414,14247.0,1,136.76999999999998,278,Others,United Kingdom
1415,14248.0,1,302.58,318,Others,United Kingdom
1416,14250.0,3,1904.05,7,Others,United Kingdom
1417,14251.0,5,2879.7000000000003,2,Others,United Kingdom
1418,14256.0,3,935.0600000000001,254,Others,United Kingdom
1419,14257.0,6,3087.27,51,Others,United Kingdom
1420,14258.0,10,12650.08,9,Others,United Kingdom
1421,14259.0,1,120.0,142,Others,United Kingdom
1422,14261.0,2,1163.45,51,Others,United Kingdom
1423,14262.0,8,2618.23,8,Others,United Kingdom
1424,14264.0,3,319.47,155,Others,United Kingdom
1425,14265.0,2,530.18,109,Others,Unspecified
1426,14267.0,7,1279.09,151,Others,United Kingdom
1427,14270.0,1,492.65000000000003,332,Others,United Kingdom
1428,14271.0,1,112.32,226,Others,United Kingdom
1429,14272.0,2,437.96,74,Others,United Kingdom
1430,14273.0,4,559.97,51,Accessories,United Kingdom
1431,14276.0,5,1019.39,88,Others,United Kingdom
1432,14277.0,4,3957.0,15,Others,France
1433,14280.0,1,134.04,197,Others,United Kingdom
1434,14282.0,15,3729.34,3,Accessories,United Kingdom
1435,14284.0,3,578.45,31,Others,United Kingdom
1436,14285.0,4,1910.01,21,Others,United Kingdom
1437,14286.0,5,4595.81,24,Others,United Kingdom
1438,14287.0,4,151.23000000000002,8,Others,United Kingdom
1439,14288.0,2,413.85,212,Others,United Kingdom
1440,14289.0,6,911.26,9,Others,United Kingdom
1441,14290.0,6,2307.4500000000003,11,Others,United Kingdom
1442,14291.0,12,3873.3,2,Others,United Kingdom
1443,14292.0,14,4819.33,8,Others,United Kingdom
1444,14293.0,4,1046.56,3,Others,United Kingdom
1445,14295.0,2,154.70000000000002,40,Others,United Kingdom
1446,14297.0,6,1284.06,18,Home Decor,United Kingdom
1447,14298.0,45,50862.44,3,Others,United Kingdom
1448,14299.0,18,2855.35,8,Others,United Kingdom
1449,14300.0,1,43.2,19,Others,United Kingdom
1450,14301.0,2,632.04,108,Others,United Kingdom
1451,14304.0,2,197.1,223,Others,United Kingdom
1452,14305.0,5,1803.76,71,Others,United Kingdom
1453,14306.0,3,2083.42,51,Others,United Kingdom
1454,14307.0,6,2995.72,89,Others,United Kingdom
1455,14309.0,10,2319.68,8,Others,United Kingdom
1456,14311.0,2,229.71,225,Others,United Kingdom
1457,14312.0,6,1611.59,47,Home Decor,United Kingdom
1458,14314.0,1,120.0,107,Others,United Kingdom
1459,14315.0,7,2456.98,21,Accessories,United Kingdom
1460,14317.0,1,508.58000000000004,65,Others,United Kingdom
1461,14320.0,3,343.11,207,Others,United Kingdom
1462,14321.0,5,1530.75,11,Others,United Kingdom
1463,14323.0,4,574.26,115,Others,United Kingdom
1464,14326.0,2,166.85,235,Others,United Kingdom
1465,14327.0,1,311.65,163,Home Decor,United Kingdom
1466,14329.0,14,4928.74,9,Others,United Kingdom
1467,14331.0,2,462.65999999999997,124,Others,United Kingdom
1468,14332.0,3,866.31,23,Others,United Kingdom
1469,14333.0,2,351.45,64,Others,United Kingdom
1470,14334.0,9,2539.46,17,Others,United Kingdom
1471,14335.0,2,468.26,16,Others,Germany
1472,14336.0,4,1614.91,17,Others,United Kingdom
1473,14338.0,4,554.22,158,Others,United Kingdom
1474,14339.0,4,289.90999999999997,235,Others,United Kingdom
1475,14340.0,1,134.7,219,Others,United Kingdom
1476,14341.0,9,2166.38,45,Others,United Kingdom
1477,14342.0,6,607.71,21,Others,United Kingdom
1478,14344.0,8,889.9300000000001,127,Home Decor,United Kingdom
1479,14345.0,1,108.97999999999999,39,Others,United Kingdom
1480,14346.0,2,1021.58,121,Others,United Kingdom
1481,14348.0,1,409.57,260,Others,United Kingdom
1482,14349.0,1,133.5,10,Others,United Kingdom
1483,14350.0,2,258.7,271,Home Decor,United Kingdom
1484,14351.0,1,51.0,165,Others,United Kingdom
1485,14352.0,4,1078.96,157,Others,United Kingdom
1486,14353.0,1,90.6,215,Home Decor,United Kingdom
1487,14354.0,2,163.62,6,Others,United Kingdom
1488,14355.0,1,174.4,366,Others,United Kingdom
1489,14356.0,4,666.9399999999999,60,Others,United Kingdom
1490,14357.0,1,225.77,43,Others,United Kingdom
1491,14359.0,6,882.58,19,Others,United Kingdom
1492,14360.0,4,2128.23,32,Others,United Kingdom
1493,14362.0,1,161.2,22,Others,United Kingdom
1494,14364.0,8,3717.35,109,Others,United Kingdom
1495,14367.0,19,9167.82,8,Others,United Kingdom
1496,14368.0,1,155.0,320,Accessories,United Kingdom
1497,14371.0,1,100.5,295,Food,United Kingdom
1498,14373.0,1,76.55,358,Others,United Kingdom
1499,14375.0,1,257.68,185,Others,United Kingdom
1500,14377.0,2,617.05,191,Others,United Kingdom
1501,14379.0,2,348.1,44,Others,United Kingdom
1502,14381.0,1,202.68,52,Others,United Kingdom
1503,14382.0,1,626.0699999999999,26,Others,United Kingdom
1504,14383.0,3,1247.69,38,Others,United Kingdom
1505,14385.0,3,202.11,9,Accessories,United Kingdom
1506,14386.0,1,142.4,297,Others,United Kingdom
1507,14387.0,3,1770.56,33,Others,United Kingdom
1508,14388.0,10,3172.04,9,Others,United Kingdom
1509,14389.0,5,999.72,9,Accessories,United Kingdom
1510,14390.0,13,4592.47,10,Others,United Kingdom
1511,14393.0,1,67.95,218,Office Supplies,United Kingdom
